2094,கொஞ்சல் வழி கல்வி ,தபூ சங்கர்,,
2095,சேலையோர பூங்கா ,தபூ சங்கர்,விஜயா பதிப்பகம்,2006
2096,திமிருக்கும் அழகென்று பெயர் ,தபூ சங்கர்,விஜயா பதிப்பகம்,2009
2097,திமிருக்கும் அழகென்று பெயர் ,தபூ சங்கர்,விஜயா பதிப்பகம்,2003
2098,நெஞ்சவர்ணக்கிளி,தபூ சங்கர்,விஜயா பதிப்பகம்,2007
2099,பார்த்தால் சிணுங்கி,தபூ சங்கர்,,
2100,பார்த்தால் சிணுங்கி ,தபூ சங்கர்,,
2101,மழையானவள்,தபூ சங்கர்,விஜயா பதிப்பகம்,2007
2102,விழியீர்ப்பு விசை ,தபூ சங்கர்,,
2103,விழியீர்ப்பு விசை ,தபூ சங்கர்,,
2104,வெட்கத்தை கேட்டால் என்ன தருவாய்,தபூ சங்கர்,,
2105,கண்ணப்பன் கிளிகள்,தமிழ் ஒளி,பாவாணர் பதிப்பகம்,1960
2106,கவிஞனின் காதல் ,தமிழ் ஒளி ,,
2107,இதயப் பறவை,தமிழ் ஓவியன்,தமிழருவி பதிப்பகம்,1964
2108,கன்னிப்பூ,தமிழ் பித்தன்,மாருதி பதிப்பகம்,1962
2109,புத்துலக கவிதைகள் ,தமிழ்கவிஞர்மன்றம் ,,
2110,தாலாட்டு ,தமிழண்ணல்,செல்வி பதிப்பகம்,1963
2111,ஈரவிழிகள்,தமிழ்தாசன்,சியாமளா பதிப்பகம்,1999
2112,புரட்சி நெஞ்சங்களே ,தமிழ்ப்பிரதி ,செயலக்குமி பதிப்பகம்,1975
2113,இரவுப் பாடகன்,ஈரோடு தமிழன்பன்,பூம்புகார் பதிப்பகம்,2003
2114,உமர்கயாம் கவிதை நயங்கள் ,தமிழ்வாணன் ,மணிமேகலைப் பிரசுரம்,1998
2115,பாரதியும் பெண்மையும் ,தமிழ்வாணன் ,மணிமேகலைப் பிரசுரம்,1985
2116,ஊர் சுற்றி வந்த ஓசை ,ஈரோடு தமிழன்பன்,பூம்புகார் பதிப்பகம்,20002
2117,என் வீட்டு எதிரே ஒரு எருக்கஞ்செடி ,தமிழன்பன்,பூம்புகார் பதிப்பகம்,2004
2118,சிகரங்கள் மேல் விரியும் சிறகுகள்,தமிழன்பன்,திருமகள் நிலையம்,1995
2119,சிகரங்கள் மேல் விரியும் சிறகுகள்,தமிழன்பன்,பூம்புகார் பதிப்பகம்,2004
2120,தமிழோவியம் ,தமிழன்பன்,பூம்புகார் பதிப்பகம்,2002
2121,தோணி வருகிறது,தமிழன்பன் ,பூம்புகார் பதிப்பகம்,2002
2122,அந்த நந்தனை எரித்த நெருப்பின் மிச்சம்,தமிழன்பன் ,பூம்புகார் பதிப்பகம்,1994
2123,மின்மினிக்காடு,தமிழன்பன் ,பூம்புகார் பதிப்பகம்,2006
2124,உள்ளேவா...  உன்னை கவினராக்குகிறேன்...,தா.சந்திரசேகரன்,விஜயா பதிப்பகம்,2005
2125,கீதாஞ்சலி,தாகூர்,ஸ்டார் பிரசுரம்,1950
2126,தாகூரின் புதிய கவிதைகள்,தாகூர்,அழகு பதிப்பகம்,1965
2127,ஒருகதவும் கொஞ்சம் கள்ளிப்பாலும் ,தாமரை  ,குமரன் பதிப்பகம்,2002
2128,கதம்பச் சரம் ,தாமல் கண்ணன் ,,
2129,தமிழ்மயில்,தி.ந.அறிவுஒளி,தி.ந.அறிவு ஒளி,1993
2130,தமிழ்மயில்,தி.ந.அறிவுஒளி,தி.ந.அறிவு ஒளி,1993
2131,காலி (தவிக்க வைக்கும் தண்ணீர்  கதை),தி.முருகன்,கிழக்கு பதிப்பகம்,2007
2132,பொதுமை வேட்டல்,திரு.வி.க,சாது அச்சுக்கூடம்,1947
2133,பொதுமை வேட்டல்,திரு.வி.க,பூம்புகார் பதிப்பகம்,1994
2134,கருப்பு வெளிச்சம் ,துரை.வசந்தராசன் ,அப்பல்லோ பதிப்பகம்,1991
2135,முதற்காதல்,துரைசாமி,பழனி பிரசுரம்,1950
2136,புதுதமிழ் கவிமலர்கள்,தென்மொழி,,
2137,தமிழுக்குதலை,தொல்காப்பியன்,எத்திராஜ் பதிப்பகம்,2002
2138,மனிதம் எனது மதம் ,நவகவி,நவயுகம்,2001
2139,திருமலை பூவை,நவரசன்,நாவரசன் பதிப்பகம்,1973
2140,தமிழ்வாணன் வரலாறு,நவீன்,நால்வர் நூலகம்,1977
2141,மழையும் ஜீவநதியும்,நா.காமராசன்,தமிழ்ப் புத்தகாலயம்,1980
2142,கருப்பு மலர்கள் ,நா.காமராசன் ,திருமகள் நிலையம்,1999
2143,எண்ணத்தில் பூத்த எழில் மலர்கள் ,நா.சீ.வரதராசன் ,லோகேஷ் பதிப்பகம்,1990
2144,சந்தைக்கு வராத சங்கதிகள் ,நா.நந்தகோபால்,ஜோதி பதிப்பகம்,1992
2145,இதயம் படைத்த உதயங்கள் ,நா.புருஷோத்தமன்,,
2146,குழந்தைகள் நிறைந்த வீடு,நா.முத்துக்குமார்,மதி நிலையம்,2000
2147,நியூடோனின் மூன்றாம் விதி,நா.முத்துக்குமார்,தாமரைச் செல்வி பதிப்பகம்,1999
2148,நியூடோனின் மூன்றாம் விதி,நா.முத்துக்குமார்,குமரன் பதிப்பகம்,2002
2149,பட்டாம்பூச்சி விற்பவன் ,நா.முத்துக்குமார்,பட்டாம்பூச்சி பதிப்பகம்,2016
2150,நெருப்பிலே குளிக்காத நிலவு,நாகநந்தி ,பிரமிளா பதிப்பகம்,1994
2151,சிலுவையில் மகாத்மா ,நாதமுனி,நாதம் வெளியீடு,1999
2152,சிலுவையில் மகாத்மா ,நாதமுனி ,நாதம் வெளியீடு,1999
2153,கல்வெட்டுக்கள் (கவிதைகள்),நாவழகன் ,பூவரசன் வெளியீடு,1976
2154,அரபிக் கவிதைக்கு ஆரத்தி,நிர்மலா சுரேஷ்,பூம்புகார் பதிப்பகம்,1999
2155,எப்போதும் உதயம்,நிர்மலா சுரேஷ்,பூம்புகார் பதிப்பகம்,1999
2156,பாலைவனப் பௌரணமிகள்,நிர்மலா சுரேஷ்,பூம்புகார் பதிப்பகம்,1999
2157,பௌர்ணமி பொழுதுகள்,நீலமணி,நீலமணி பதிப்பகம்,1990
2158,மூன்றாம் பால் ,நீலமணி ,,
2159,தினை மயக்கம் ,நெல்லை ஜெயந்தா,குமரன் பதிப்பகம்,2004
2160,தென்றலோடு சில தினங்கள்,நெல்லை ஜெயந்தா,குமரன் பதிப்பகம்,2005
2161,புயலும் பூபாளமும் ,ப.ஜோதிவளவன்,குமாரி பதிப்பகம்,1992
2162,பட்டுக்கோட்டை பாடல்கள் ,பட்டு கோட்டையூர்,நியுசெஞ்சுரி புக் ஹவுஸ்,1965
2163,காதலின் பின்கதவு ,பழநிபாரதி,குமரன் பதிப்பகம்,2001
2164,புறாக்கள் மறைந்த இரவு,பழநிபாரதி,குமரன் பதிப்பகம்,2005
2165,புறாக்கள் மறைந்த இரவு ,பழநிபாரதி,குமரன் பதிப்பகம்,2005
2166,மழைப் பெண்,பழநிபாரதி,குமரன் பதிப்பகம்,2003
2167,முத்தங்கள் பழக்கடை,பழநிபாரதி,குமரன் பதிப்பகம்,2005
2168,வெளிநடப்பு,பழநிபாரதி,குமரன் பதிப்பகம்,2004
2169,விடியலை தேடி ,பற்குணன் ,விகோ எண்டர்பிரைசஸ்,2001
2170,பாரதி வழி,பா. ஜீவானந்தம்,நியுசெஞ்சுரி புக் ஹவுஸ்,1969
2171,கவிதை பாடும் பறவைகள் ,பா.கவியழகன் ,அனிதா பதிப்பகம்,1987
2172,நீயே இவ்வளவு அழகென்றால் உன் காதல்...,பா.சதீஸ்,விஜயா பதிப்பகம்,2009
2173,நிலச்சத்தம்,பா.முகிலன் ,,
2174,18 - வயசுல,பா.விஜய்,குமரன் பதிப்பகம்,2005
2175,"அரண்மனை ரகசிய, ",பா.விஜய்,,
2176,இந்தச் சிப்பிக்குள்,பா.விஜய்,குமரன் பதிப்பகம்,2005
2177,இந்தச் சிப்பிக்குள்,பா.விஜய்,குமரன் பதிப்பகம்,2005
2178,இரண்டுக்கு ஆகாயம்,பா.விஜய்,குமரன் பதிப்பகம்,2008
2179,ஐஸ்கட்டி அழகி ,பா.விஜய்,குமரன் பதிப்பகம்,2007
2180,உடைந்த நிலாக்கள் ,பா.விஜய்,குமரன் பதிப்பகம்,2001
2181,உடைந்த நிலாக்கள் பாகம் - 2,பா.விஜய்,குமரன் பதிப்பகம்,2003
2182,உடைந்த நிலாக்கள் பாகம் - 3,பா.விஜய்,குமரன் பதிப்பகம்,2004
2183,உடைந்த நிலாக்கள் பாகம் - 3,பா.விஜய்,குமரன் பதிப்பகம்,2004
2184,கண்ணாடி கல்வெட்டுகள்,பா.விஜய்,குமரன் பதிப்பகம்,2005
2185,காகித மரங்கள் ,பா.விஜய்,குமரன் பதிப்பகம்,2007
2186,காகித மரங்கள் ,பா.விஜய்,குமரன் பதிப்பகம்,2005
2187,சில்மிஷியே,பா.விஜய்,,
2188,தூரிகை துப்பாக்கியாகிறது,பா.விஜய்,குமரன் பதிப்பகம்,2005
2189,தூரிகை துப்பாக்கியாகிறது,பா.விஜய்,குமரன் பதிப்பகம்,2005
2190,நந்தவனது நட்சத்திரங்கள் ,பா.விஜய்,,
2191,நம்பிக்கையுடன் ,பா.விஜய்,கற்பகம் புத்தகாலயம்,2005
2192,நிழலில் கிடைத்த நிம்மதி,பா.விஜய்,குமரன் பதிப்பகம்,2005
2193,நிழலில் கிடைத்த நிம்மதி,பா.விஜய்,குமரன் பதிப்பகம்,2008
2194,பெண்கள் பண்டிகை,பா.விஜய் ,குமரன் பதிப்பகம்,2007
2195,பெண்கள் பண்டிகை,பா.விஜய்,குமரன் பதிப்பகம்,2007
2196,போற்புறா,பா.விஜய்,குமரன் பதிப்பகம்,2007
2197,வள்ளுவர் தோட்டம் ,பா.விஜய்,குமரன் பதிப்பகம்,2002
2198,வானவில் பூங்கா,பா.விஜய்,குமரன் பதிப்பகம்,2002
2199,சில பொய்களும் சில உண்மைகளும்,பாபாரதி,வம்சி புக்ஸ்,2005
2200,ஆரிய உதடுகள் உன்னது,பாமரன்,அம்ருதா பதிப்பகம்,2005
2201,தெருவோராக குறிப்புக்கள்,பாமரன் ,,
2202,பாரதியார் கவிதைகள்,பாரதியார்,,
2203,அழகின் சிரிப்பு ,பாரதிதாசன்,கங்கை புத்தகாலயம்,1996
2204,இசையமுது,பாரதிதாசன்,பாரி நிலையம்,
2205,இளைஞர் இலக்கியம்,பாரதிதாசன்,பாரி நிலையம்,1987
2206,இளைஞர் இலக்கியம்,பாரதிதாசன்,பாரி நிலையம்,1974
2207,கண்ணகி புரட்சி காப்பியம்,பாரதிதாசன்,அன்பு நூலகம்,1962
2208,காதலா கடமையா ?,பாரதிதாசன்,பாரி நிலையம்,1980
2209,குடும்ப விளக்கு,பாரதிதாசன்,பாரி நிலையம்,1989
2210,குடும்ப விளக்கு,பாரதிதாசன்,,
2211,குடும்ப விளக்கு,பாரதிதாசன்,மணிவாசகர் பதிப்பகம்,1998
2212,குயில் பாடல்கள்,பாரதிதாசன்,,
2213,சமுதாயம்,பாரதிதாசன்,பூம்புகார் பதிப்பகம்,1992
2214,சிறுகாப்பியங்கள்,பாரதிதாசன்,பூம்புகார் பதிப்பகம்,1992
2215,தமிழ்,பாரதிதாசன்,பூம்புகார் பதிப்பகம்,2004
2216,தமிழ் உணர்ச்சி,பாரதிதாசன்,பாரி ஆப்செட் பிரிண்டர்,1993
2217,தமிழ் உணர்ச்சி,பாரதிதாசன்,மணிவாசகர் பதிப்பகம்,1993
2218,பண்மணித் திரள்,பாரதிதாசன்,முத்தமிழ்ச் செல்வி அச்சகம்,1995
2219,பாண்டியன் பரிசு,பாரதிதாசன்,கங்கை புத்தகாலயம்,1992
2220,பாண்டியன் பரிசு,பாரதிதாசன்,பூம்புகார் பதிப்பகம்,1992
2221,பாரதிதாசன் கவிதைகள்,பாரதிதாசன்,ஸ்ரீ இந்து பப்ளிகேசன்,1993
2222,பாரதிதாசன் கவிதைகள் ,பாரதிதாசன்,ஸ்ரீ செண்பகா பதிப்பகம்,1998
2223,பாரதிதாசன் கவிதைகள் - 1,பாரதிதாசன்,செந்தமிழ் நிலையம்,1980
2224,பாரதிதாசன் கவிதைகள் - 1,பாரதிதாசன்,செந்தமிழ் நிலையம்,1970
2225,பாரதிதாசன் கவிதைகள் - 1,பாரதிதாசன்,பூம்புகார் பதிப்பகம்,1999
2226,பாரதிதாசன் கவிதைகள் - 2,பாரதிதாசன்,கங்கை புத்தகாலயம்,1992
2227,பாரதிதாசன் கவிதைகள் - 2,பாரதிதாசன்,பாரி நிலையம்,1961
2228,பாரதிதாசன் கவிதைகள் - 3 ,பாரதிதாசன்,கங்கை புத்தகாலயம்,1992
2229,பாரதிதாசன் கவிதைகள் - 4,பாரதிதாசன்,,
2230,பாரதிதாசன் கவிதைகள் (இயற்கை),பாரதிதாசன்,பூம்புகார் பதிப்பகம்,1992
2231,புகழ் மலர்கள் ,பாரதிதாசன்,பூம்புகார் பதிப்பகம்,1976
2232,மணிமேகலை வெண்பா,பாரதிதாசன்,அன்பு நூலகம்,1962
2233,பகவத் கீதை,பாரதியார்,பூம்புகார் பதிப்பகம்,1994
2234,பாரதியார் கவிதைகள் (முழுவதும்),பாரதியார்,திருமகள் நிலையம்,2008
2235,பாரதியார் கவிதைகள்,பாரதியார் ,,
2236,பாரதியார் கவிதைகள் ,பாரதியார் ,பூம்புகார் பதிப்பகம்,2001
2237,களத்து மேடு ,பாரிகபிலன் ,கவின் வெளியீடு,2001
2238,யூஸிப்  ஜீலைலா,பாஸ்கரன்,யுனிவர்சல் பப்ளிகேசன்ஸ்,1957
2239,காகித இதயம்,பி.ச.ரகு வி.வீரமணி,மங்கை பதிப்பகம்,2001
2240,ஈரோடு தமிழர் உயிரோடு,பிரபஞ்சன் ,கவிதா பப்ளிகேசன்,1998
2241,அன்புடன் இதயம் ,புகாரி,சபரி பப்ளிகேசன்ஸ்,2003
2242,புதுமைப்பித்தன் கவிதைகள்,புதுமை பித்தன்,ஸ்டார் பிரசுரம்,1957
2243,கவிஞர் போற்றும் அம்பேத்கர்,புலமைதாசன்,,
2244,மக்கள் துணையோடு மரணத்தை வென்றேன் ,புலவர் கலியபெருமாள்,கலைவாணி புத்தகநிலையம்,2004
2245,முப்பால் முதல்வன் திருவள்ளுவர் காவியம்,"புலவர் நாஞ்சில் 
நாரண.தொல்காப்பியன்",,
2246,புலவர் நெஞ்சம் ,புலவர் பொன்னரசன் ,,
2247,காதல் ஒரு கனவு,புஷ்பா தங்கதுரை ,பூம்புகார் பதிப்பகம்,2006
2248,பொழுதே விடிந்தாய் யாருக்கு ?,பூ.வேந்தன்,பூவேந்தன் பதிப்பகம்,1990
2249,முதல் காதல் கவிதை,பூங்காற்று தன்சேகர்,குமரன் பதிப்பகம்,2003
2250,பாரதியார் கவிதைகள்(முழுவதும்),பூம்புகார் பதிப்பகம் ,பூம்புகார் பதிப்பகம்,2002
2251,கற்பனை ஊற்று,பெருஞ்சித்திரனார்,தென்மொழி அச்சகம்,1971
2252,கனிச்சாறு - 1,பெருஞ்சித்திரனார்,தென்மொழி அச்சகம்,1999
2253,பாவியக்  கொத்து,பெருஞ்சித்திரனார்,தென்மொழி அச்சகம்,1985
2254,பாவேந்தர் பாரதிதாசன்,பெருஞ்சித்திரனார்,தென்மொழி அச்சகம்,1984
2255,வாசவதத்தை,பெருமாள்,வானதி பதிப்பகம்,1969
2256,ஐக்கூ 500,பேபிகாரன் ,சன் புக்ஸ்,2001
2257,கவிதைத் தென்றல் ,பொண்ணுசாமி,மகரந்தம் பதிப்பகம்,1993
2258,இளஞ்சோலை,பொழிலரசு,கண்ணம்மாள் பதிப்பகம்,1997
2259,சிறகடிக்கும் வசந்தங்கள் ,பொழிலரசு,கண்ணம்மாள் பதிப்பகம்,1996
2260,சிறகடிக்கும் வசந்தங்கள் ,பொழிலரசு,கண்ணம்மாள் பதிப்பகம்,1996
2261,சிறகடிக்கும் வசந்தங்கள் ,பொழிலரசு ,கண்ணம்மாள் பதிப்பகம்,1996
2262,ஒரு இதயத்தின் ஏக்கம்,பொன் அடியான்,இந்திரா பதிப்பகம்,1969
2263,கவிதை அல்ல காதல்,பொன்.சுதா,விஜயா பதிப்பகம்,1998
2264,இயல்பு,பொன்குமார் ,எழுத்தாளர் மன்றம்,1999
2265,காதலும் வீரமும் ,மொன்.மாணிக்கம் ,விஷ்ணு-மதன்-கோபி வெளியீடு,2000
2266,மகாகவிபாரதியார் கவிதைகள்,மகாகவி பாரதியார்,பாரதி பதிப்பகம்,1959
2267,கோட்டின் கீழே புள்ளிகள் ,மங்களா,ரஞ்சிதம் பதிப்பகம்,1983
2268,மனிதநேய மலர்கள் ,மதுரை மாறன் ,மணிமேகலைப் பிரசுரம்,1998
2269,மருதகாசி பாடல்கள்,மருதகாசி,,
2270,வாழ்க வளமுடன் ,மலை மணிவாசம் ,சிலம்பரசன் பதிப்பகம்,1993
2271,மாணிக்கப் பரல்கள் ,மலை.மணிவாசகம் ,சிலம்பரசன் பதிப்பகம்,1997
2272,கீர்த்தியின் கீர்த்தி ,மா.செங்குட்டுவன்,வாசவன் பதிப்பகம்,1995
2273,பாவிய பொத்து,மாணிக்கம் ,தென்மொழி அச்சகம்,1969
2274,ஐக்கூ வடிவில் திருக்குறள்,மித்ராஸ் வெளியீடு ,மித்ரஸ் வெளியீடு,2008
2275,ஊசிகள் ,மீரா ,,
2276,கனவுகள் + கற்பனைகள் =  காகிதங்கள் ,மீரா ,அகரம் பதிப்பகம்,2001
2277,கனவுகள் + கற்பனைகள் = காகிதங்கள்,மீரா,அகரம் பதிப்பகம்,2001
2278,குக்கூ,மீரா,அகரம் பதிப்பகம்,2002
2279,கோடையும் வசந்தமும்,மீரா,அகரம் பதிப்பகம்,2002
2280,நெருப்பு நினைவுகள் ,மு.தமிழ்க்கூத்தன்,,
2281,உலகத் தமிழ் ,மு.மகிழரசன் ,சுடர்மொழி பதிப்பகம்,1994
2282,அவளும் நட்சத்திரங்கள்,மு.மேத்தா ,விஜயா பதிப்பகம்,1978
2283,ஊர்வலம்,மு.மேத்தா,விஜயா பதிப்பகம்,1982
2284,ஊர்வலம் ,மு.மேத்தா ,திருமகள் நிலையம்,1998
2285,கண்ணீர் பூக்கள்,மு.மேத்தா,தமிழ்ப் புத்தகாலயம்,1974
2286,கண்ணீர் பூக்கள் ,மு.மேத்தா ,திருமகள் நிலையம்,1991
2287,காத்திருந்த காற்று,மு.மேத்தா ,பாரி நிலையம்,1982
2288,சோழநிலா,மு.மேத்தா ,வானதி பதிப்பகம்,1982
2289,திருவிழாவில் ஒரு தெருப்பாடகன் ,மு.மேத்தா,திருமகள் நிலையம்,2004
2290,திருவிழாவில் ஒரு தெருப்பாடகன் ,மு.மேத்தா ,திருமகள் நிலையம்,2000
2291,நந்தவன நாட்கள் ,மு.மேத்தா,திருமகள் நிலையம்,2004
2292,நாயகம் காவியம் ,மு.மேத்தா ,திருமகள் நிலையம்,1994
2293,மனச்சிறகு,மு.மேத்தா ,பாரதி பதிப்பகம்,1992
2294,மனச்சிறகு,மு.மேத்தா ,விஜயா பதிப்பகம்,1981
2295,மு.மேத்தா கவிதைகள்,மு.மேத்தா,,
2296,பாரதியார் கதைகள்,மு.வரதராசனார்,பூம்புகார் பதிப்பகம்,1989
2297,வலவனின் வண்ணச் சிறகுகள் ,மு.வலவன் ,முத்தையன் பதிப்பகம்,1989
2298,பாம்பனார் புகழ்காதை,மு.வலவன் ,முத்தையன் பதிப்பகம்,1997
2299,ஆ… (காதலை உணர்ந்தவளுக்கு),முகில்,துடிப்புகள்,2003
2300,தமிழர் படையே புறப்படு,முருகமணி,செவ்வேள் பதிப்பகம்,2001
2301,இன்னும் என் உறக்கம்,முருகேசன்,முல்லை.ர.முருகேசன்,2001
2302,பாவையின் பாடல் ,முலை நிலவழகன்,வானளாவிய தமிழ்ப் பேரவை,2013
2303,பதிப்புச் செம்மல் மணிமாலை ,மெ.மீனாட்சிசுந்தரம்,,
2304,வாழ்க நீ எம்மான் ,மே.வீ.வேணுகோபால்,கவியரசன் பதிப்பகம்,1969
2305,மோகன ரங்கன் கவிதைகள்,மோகனரங்கன்,பாரி நிலையம்,1968
2306,காதல் பிசாசே,யுகபாரதி,மித்ரா புக்ஸ்,2003
2307,பஞ்சாரம்,யுகபாரதி,ராஜேஸ்வரி புத்தக நிலையம்,1999
2308,பஞ்சாரம்,யுகபாரதி,ராஜேஸ்வரி புத்தக நிலையம்,1999
2309,வாழும் வள்ளுவரே,யோகானந்தன்,கவிஞர் குரல்,2009
2310,லெனின் கவிதாஞ்சலி,ரகுநாதன்,நியுசெஞ்சுரி புக் ஹவுஸ்,1970
2311,புல்வெளிப் பாதை ,ராசி.அழகப்பன் ,குமரன் பதிப்பகம்,2001
2312,சங்கொலி,ராமலிங்க பிள்ளை,,
2313,நெஞ்சக் கனல்கள் ,ராஜகோபாலன்,ஒளி பதிப்பகம்,1992
2314,மினி அம்மா,ராஜம்,பழனி பிரசுரம்,1961
2315,நான் உன்னோடு நீ யாரோடு,ராஜேஷ்குமார்,Tranfer,1869
2316,பாரதி கண்ட பாரதம் ,லலிதா பாரதி ,,
2317,உபரி வடைகளின் நகரம்,லிபிஆரண்யா,சந்தியா பதிப்பகம்,2013
2318,போக்கிரி பண்ணைகள் கவிதை ,லோகானந்தன்,,
2319,கவிதை கதிர்கள் ,வசந்த வாசல் பதிப்பகம் ,வசந்த வாசல் பதிப்பகம் ,2016
2320,அ.மருதகாசி பாடல்கள்,மருதகாசி,திருமகள் நிலையம்,1986
2321,கவிதை வானம் - 2012,வசந்தவாசல் வெளியீடு,வசந்த வாசல் பதிப்பகம் ,2012
2322,அழகுக்கு அவள் என்று பெயர்,வசீகரன்,ராஜேஸ்வரி புத்தக நிலையம்,2001
2323,இருண்ட மேகங்கள்,வா.மு.சேதுராமன்,கவியரசன் பதிப்பகம்,1986
2324,இருபது கட்டளைகள் ,வா.மு.சேதுராமன்,கவியரசன் பதிப்பகம்,1977
2325,உள்ளத்தின் ஓசை ,வா.மு.சேதுராமன்,கவியரசன் பதிப்பகம்,1984
2326,காலக்கனி,வா.மு.சேதுராமன்,தமிழ்மணி புத்தகபண்ணை,1985
2327,காலம் சொல்லும் கவிதை ,வா.மு.சேதுராமன்,,
2328,தமிழ்நடைப் பாவை,வா.மு.சேதுராமன்,கவியரசன் பதிப்பகம்,1994
2329,தராசு செவ்சென்கோ கவிதைகள் ,வா.மு.சேதுராமன்,கவியரசன் பதிப்பகம்,1986
2330,மங்களமாய் வாழவேண்டும் ,வா.மு.சேதுராமன்,தமிழ்மணி புத்தகபண்ணை,1984
2331,கலைஞர் காவியம் ,வாலி,,
2332,வாரந்தோறும் வாலி,வாலி,,
2333,அவதார புருஷன் ,வாலி ,விகடன் பதிப்பகம்,1996
2334,சந்தோசப் பூக்கள் ,வி.ஜி.சந்தோசம் ,சந்தனம்மாள் பதிப்பகம்,1994
2335,விக்ரமாதித்தன் கவிதைகள்,விக்ரமாதித்தன்,,
2336,விதுராவின் கவிதைகள் ,விதுரா,ராணி பதிப்பகம்,1999
2337,விதுராவின் கவிதைகள் ,விதுரா ,ராணி பதிப்பகம்,1999
2338,எண்ணங்களே கவிதையாய் ,விஜயலக்ஷ்மி ,விஜயா பப்ளிகேசன்,2002
2339,கம்பதாசன் கவிதை திரட்டு,விஜேயேந்திரன்,அல்லயன்ஸ்,1987
2340,சிலோன் விஜயேந்திரன் கவிதைகள்,விஜேயேந்திரன்,பிரகாஷ் பிரசுரம்,1989
2341,அதிகாலை புதுக்கவிதைகள் ,விஷ்ணு.நாகராஜன் ,,
2342,மூன்றாம் உலகை நோக்கி ,வீ.சே.கந்தசாமி ,கலைவாணி புத்தகநிலையம்,1990
2343,பஞ்சதந்திர பாடல்கள் ,வீரமர்த்தாண்டன் தேவர்,புக்ஸ் (இந்தியா),1958
2344,அறிவாயுதம்,வெண்முகிலன்,பண்பு நிலையம்,1986
2345,அதிகாலை ,வெற்றிவேல் ,கங்கை புத்தகாலயம்,1998
2346,கிரீஸ் வாழ்ந்த வரலாறு,வே.சாமிநாதசர்மா,,
2347,காதலாகி கடுப்பாகி ,வே.மதிமாறன்,குடியரசு பதிப்பகம்,1999
2348,இதய மலர்கள்,வேலாயுதம்,அன்பு நிலையம்,1967
2349,உலகம் யாவையும்,வை.கபிலன்,சூர்யா பதிப்பகம்,2000
2350,காதல் மனப்பாடப்பகுதி ,வைகைசெல்வம் ,,
2351,இரத்த தானம்,வைரமுத்து,சூர்யா பதிப்பகம்,1994
2352,இரத்த தானம் ,வைரமுத்து ,சூர்யா பதிப்பகம்,2000
2353,இன்னொரு தேசியகீதம்,வைரமுத்து,சூர்யா பதிப்பகம்,1993
2354,இன்னொரு தேசியகீதம் ,வைரமுத்து ,சூர்யா பதிப்பகம்,2002
2355,எல்லா நதியிலும் என் ஓடம் ,வைரமுத்து,சூர்யா பதிப்பகம்,2011
2356,கல்வெட்டுக்கள்,வைரமுத்து,திருமகள் நிலையம்,2008
2357,கவிராஜன் கதை ,வைரமுத்து ,திருமகள் நிலையம்,2005
2358,காவிநிறத்தில் ஒரு காதல்,வைரமுத்து ,சூர்யா பதிப்பகம்,1994
2359,"கொஞ்சம் தேனீர், நிறைய வானம்",வைரமுத்து,சூர்யா பதிப்பகம்,2005
2360,தண்ணீர் தேசம் ,வைரமுத்து ,சூர்யா பதிப்பகம்,
2361,தமிழுக்கு நிறம் உண்டு ,வைரமுத்து,,
2362,தமிழுக்கு நிறம் உண்டு ,வைரமுத்து,சூர்யா பதிப்பகம்,2010
2363,தமிழுக்கு நிறம் உண்டு ,வைரமுத்து ,சூர்யா பதிப்பகம்,1997
2364,திருத்தி எழுதிய தீர்ப்புகள்,வைரமுத்து,சூர்யா பதிப்பகம்,2005
2365,நேற்று போட்ட கோலம் ,வைரமுத்து ,சூர்யா பதிப்பகம்,2005
2366,நேற்று போட்ட கோலம் ,வைரமுத்து,,
2367,பெய்யெனப் பெய்யும் மழை,வைரமுத்து,சூர்யா பதிப்பகம்,2010
2368,மீண்டும் சரஸ்வதி,பொன்மணிவைரமுத்து ,சூர்யா பதிப்பகம்,2000
2369,மௌனத்தின் சப்தங்கள்,வைரமுத்து,சூர்யா பதிப்பகம்,2005
2370,வைகறை மேகங்கள் ,வைரமுத்து,சூர்யா பதிப்பகம்,1995
2371,வைரமுத்து கவிதைகள் ,வைரமுத்து ,திருமகள் நிலையம்,2002
2372,வைரமுத்து திரைப்பாடல்கள் - 1,வைரமுத்து,சூர்யா பதிப்பகம்,1994
2373,அத்தனைக்கும் ஆசைப்படு,ஜக்கி வாசுதேவன்,,
2374,,ஜீவன்,,
2375,காமன் மகள்,ஜம்தக்னி,,1956
2376,மனோன்மணீயம்,ஜெய சந்திரன்,வர்த்தமானன் பதிப்பகம்,1967
2377,ஈழத்து மண்ணும் எங்கள் முகங்களும் ,ஜெயபாலன் ,காந்தளகம்,1999
2378,ஜெயபாஸ்கரன் கவிதைகள் ,ஜெயபாஸ்கரன் ,வழுதி வெளியீட்டகம்,2002
2379,பெயரற்ற யாத்ரிகன்,ஜென் கவிதைகள்,உயிர்மை பதிப்பகம்,2003
2380,இயேசு காவியம் ,கண்ணதாசன்,கலைக்காவிரி பதிப்பகம்,1997
2381,ஒரு மழை இரவும்,சேவியர்,ரிஷபம் பதிப்பகம்,2001
2382,கவியின் கனவு,,,
2383,தமிழருவி கவிதைகள்,,,
2384,தெருவில் ஒரு பாடகன்,,அன்னை வெளியீடு,1976
